sku,parent_sku,product_group_id,group_key,grouping_confidence,status,record_state,active,brand,catalog_line,category_primary,series,series_code,volume,work_title,product_kind,product_type,instrument,voice,transposition,register,clef,ensemble,scoring,voice_count,format,title_full,title_short,code_short,description,content_status,content_source,bullet_point_1,bullet_point_2,bullet_point_3,bullet_point_4,bullet_point_5,tags,price_net,vat_percent,price_gross,currency,price_source,stock_on_hand,stock_enabled,weight_grams,isbn13,isbn10,ean,asin,asin_source,asin_verified,fnsku,fnsku_status,amazon_seller_sku,amazon_status,amazon_product_type,amazon_product_id_type,amazon_product_id,amazon_fulfillment,amazon_quantity,amazon_title,amazon_item_name,amazon_description_html,wix_handle_id,wix_visible,wix_collections,wix_media_urls,wix_description_html,erp_category,source_title_xlsx,source_title_wix,source_title_erp,title_source,source_of_truth,sot_row,conflict_flags,conflict_notes
XW-406,,13314cf7-3080-578c-b80f-b38f60041334,WORK|urlaubspolka,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Urlaubspolka,SCORE,physical,,,,,,,,,PHYSICAL,Urlaubspolka,Urlaubspolka,URLAUBSPOLKA,"Volksweise
Arr.: Albert Wieder",SOURCE,WIX,Arr.: Albert Wieder,,,,,B2B,19.91,10.00,21.90,EUR,ERP_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,product_c950874d-eb06-7a29-9b17-c8fa860ee641,true,Blechhauf'n|B2B|Brass_7stimmig|BH - VorÜbermorgen,4f718e_b0336cab1f154db092ed33d15f6d4bd7~mv2.jpg|4f718e_ae89858f870040ee9582f6f6e92a6c93~mv2.jpg|4f718e_b98491262f0543ef96d8bf44525d0477~mv2.jpg|4f718e_a1638bfa9c6c42728f1402fcd9aab2ce,<p><strong>Volksweise</strong></p><p>Arr.: Albert Wieder</p>,Cumulus_Physisch,,Urlaubspolka,Urlaubspolka,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-406.2,,13314cf7-3080-578c-b80f-b38f60041334,WORK|urlaubspolka,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Urlaubspolka,SCORE,physical,,,,,,,,,PHYSICAL,Urlaubspolka,Urlaubspolka,URLAUBSPOLKA,Urlaubspolka ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,19.91,10.00,21.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Urlaubspolka,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-4060,,7097fe06-b8c9-5c37-93b6-737f5b187528,WORK|tierzuliebe,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blech-7er,Noten,,,,Tierzuliebe,SCORE,physical,,,,,,,7-stimmig,7,PHYSICAL,Tierzuliebe [7-stimmig],Tierzuliebe [7st],TIERZULIEBE_7ST,Tierzuliebe [7-stimmig] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tierzuliebe,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,67,,
XW-4061,,463d3d9d-7aea-5623-85ac-73f7fda1a9b7,WORK|betoerend roehrend,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blech-7er,Noten,,,,Betörend röhrend,SCORE,physical,,,,,,,7-stimmig,7,PHYSICAL,Betörend röhrend [7-stimmig],Betörend röhrend [7st],BETOEREND_ROEHREND_7ST,Betörend röhrend [7-stimmig] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Betörend röhrend,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,68,,
XW-4062,,0c486325-9f35-5d4f-9932-566833a71a14,WORK|entertainment live,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blech-7er,Noten,,,,Entertainment live,SCORE,physical,,,,,,,7-stimmig,7,PHYSICAL,Entertainment live [7-stimmig],Entertainment live [7st],ENTERTAINMENT_LIVE_7ST,Entertainment live [7-stimmig] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entertainment live,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,69,,
XW-4063,,4bc00573-df20-557e-8fb4-3d501ca55a10,WORK|bh,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blech-7er,Noten,,,,BH,SCORE,physical,,,,,,,7-stimmig,7,PHYSICAL,BH [7-stimmig],BH [7st],BH_7ST,BH [7-stimmig] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BH,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,70,,
XW-4064,,d5a2aecd-5670-5885-a9e6-0cf1ea6064cd,WORK|on the road,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blech-7er,Noten,,,,On The Road,SCORE,physical,,,,,,,7-stimmig,7,PHYSICAL,On The Road [7-stimmig],On The Road [7st],ON_THE_ROAD_7ST,On The Road [7-stimmig] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On The Road,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,71,,
XW-4065,,eea400b4-dcd9-5eed-bed0-0e2313eeab0a,WORK|bh xxl,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blech-7er,Noten,,,,BH XXL,SCORE,physical,,,,,,,7-stimmig,7,PHYSICAL,BH XXL [7-stimmig],BH XXL [7st],BH_XXL_7ST,BH XXL [7-stimmig] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BH XXL,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,72,,
XW-4066,,440ea565-3629-5299-a725-dc58131dcfc0,WORK|wirtshausrunde,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blech-7er,Noten,,,,Wirtshausrunde,SCORE,physical,,,,,,,7-stimmig,7,PHYSICAL,Wirtshausrunde [7-stimmig],Wirtshausrunde [7st],WIRTSHAUSRUNDE_7ST,Wirtshausrunde [7-stimmig] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wirtshausrunde,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,73,,
XW-4067,,9ca0fdce-2b0e-5983-b66d-7b37b8e2ac17,WORK|home,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blech-7er,Noten,,,,Home,SCORE,physical,,,,,,,7-stimmig,7,PHYSICAL,Home [7-stimmig],Home [7st],HOME_7ST,Home [7-stimmig] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Home,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,74,,
XW-4068,,8ab6240c-95df-54b7-9b1d-a431830cfe0c,WORK|xw-4068,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,PHYSICAL,Reserviert - XW-4068,Reserviert XW-4068,XW-4068,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-4068,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,75,,
XW-4069,,297d239a-1943-53ca-92e0-ff71b68b8596,WORK|xw-4069,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,PHYSICAL,Reserviert - XW-4069,Reserviert XW-4069,XW-4069,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-4069,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,76,,
XW-407,,3bdc6c53-0cbc-5390-bc06-808f85ada047,WORK|30 er polka,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Noten,,,,30'er-Polka,SCORE,physical,,,,,,,,,PHYSICAL,30'er-Polka,30'er-Polka,30_ER_POLKA,Komp./Arr.: Albert Wieder,SOURCE,WIX,Komp./Arr.: Albert Wieder,,,,,B2B,19.91,10.00,21.90,EUR,WIX_GROSS,,,175.0,,,,,,,,,,,,,,,,,,,product_6c12c090-b6fc-2eb5-fa87-21ec18ac1aac,true,Blechhauf'n|B2B|Brass_7stimmig|BH - VorÜbermorgen,4f718e_da2f3100029f4991adb7cb150b32af65~mv2.jpg|4f718e_a9a1080ae919452188c900614954cca7~mv2.jpg|4f718e_d99178f3f96844ba9d19488e2c51b857~mv2.jpg|4f718e_b24af376269c4789ba1624429ed86777,<p>Komp./Arr.: Albert Wieder</p>,,,30'er-Polka,,WIX_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-407.2,,ec51c09b-10c9-5859-b819-089ada69ae7b,WORK|30er polka,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,30er-Polka,SCORE,physical,,,,,,,,,PHYSICAL,30er-Polka,30er-Polka,30ER_POLKA,30er-Polka ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,19.91,10.00,21.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,30er-Polka,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-4070,,497511f4-ec2e-5851-beab-e8bd93616874,WORK|xw-4070,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,PHYSICAL,Reserviert - XW-4070,Reserviert XW-4070,XW-4070,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-4070,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,77,,
XW-4071,,71fb53c7-4e58-5625-b2a3-31baa63a2e84,WORK|xw-4071,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,PHYSICAL,Reserviert - XW-4071,Reserviert XW-4071,XW-4071,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-4071,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,78,,
XW-4072,,d9d7fd82-6101-5f42-ae24-cde9934fc7be,WORK|xw-4072,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,PHYSICAL,Reserviert - XW-4072,Reserviert XW-4072,XW-4072,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-4072,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,79,,
XW-4073,,ba33c9d6-5ff3-590a-9b83-f51739528619,WORK|xw-4073,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,PHYSICAL,Reserviert - XW-4073,Reserviert XW-4073,XW-4073,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-4073,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,80,,
XW-4074,,56fa6d08-4725-508a-8a69-ba24c800097c,WORK|xw-4074,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,PHYSICAL,Reserviert - XW-4074,Reserviert XW-4074,XW-4074,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-4074,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,81,,
XW-4075,,e6af93f2-70dd-53f5-b8c6-108e648859c7,WORK|xw-4075,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,PHYSICAL,Reserviert - XW-4075,Reserviert XW-4075,XW-4075,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-4075,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,82,,
XW-4076,,1a9bede9-176e-52e0-b0ba-04a3b09bdb70,WORK|xw-4076,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,PHYSICAL,Reserviert - XW-4076,Reserviert XW-4076,XW-4076,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-4076,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,83,,
XW-4077,,ee595c89-5e1f-5ccd-9226-51f0665048da,WORK|xw-4077,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,PHYSICAL,Reserviert - XW-4077,Reserviert XW-4077,XW-4077,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-4077,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,84,,
XW-4078,,fa7eb08a-504d-5b0c-959a-ef09b1c28007,WORK|xw-4078,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,PHYSICAL,Reserviert - XW-4078,Reserviert XW-4078,XW-4078,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-4078,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,85,,
XW-4079,,83a0d096-c38e-5050-af35-6e581f0a41e9,WORK|xw-4079,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,PHYSICAL,Reserviert - XW-4079,Reserviert XW-4079,XW-4079,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-4079,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,86,,
XW-408,,8d0f130a-8558-5545-8990-3e4a5b022f72,WORK|pfoarramadl,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Noten,,,,Pfoarramadl,SCORE,physical,,,,,,,,,PHYSICAL,Pfoarramadl,Pfoarramadl,PFOARRAMADL,"Volksweise
Arr.: da Blechhauf'n",SOURCE,WIX,Arr.: da Blechhauf'n,,,,,B2B,19.91,10.00,21.90,EUR,WIX_GROSS,,,175.0,,,,,,,,,,,,,,,,,,,product_e822651b-4269-973a-40a6-5c1977b279f5,true,Blechhauf'n|B2B|Brass_7stimmig|BH - VorÜbermorgen,4f718e_9c6e04409acb4c36ac154bcf3354d9fb~mv2.jpg|4f718e_5fdebbf1a82840c3a16d12d36ea39e05~mv2.jpg|4f718e_6bcc7327fdd041b3b007ba60863b64c1~mv2.jpg|4f718e_a518ff68b3c9432ebeb70e808fa25583,<p><strong>Volksweise</strong></p><p>Arr.: da Blechhauf'n</p>,,,Pfoarramadl,,WIX_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-408.2,,8d0f130a-8558-5545-8990-3e4a5b022f72,WORK|pfoarramadl,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Pfoarramadl,SCORE,physical,,,,,,,,,PHYSICAL,Pfoarramadl,Pfoarramadl,PFOARRAMADL,Pfoarramadl ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,19.91,10.00,21.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Pfoarramadl,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-4080,,6a3539ab-1387-5dbb-b58e-518ee19a4f2e,WORK|bohemy bawarian,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,XeisWorks,Blech-7er,Noten,,,,Bohemy Bawarian,SCORE,digital,,,,,,,7-stimmig,7,PRINT_AT_HOME,Bohemy Bawarian [7-stimmig],Bohemy Bawarian [7st],BOHEMY_BAWARIAN_7ST_P,Komp./Arr.: Bernhard Holl,SOURCE,WIX,Komp./Arr.: Bernhard Holl,,,,,B2B,25.36,10.00,27.90,EUR,ERP_NET,2.00,true,175.0,,,,,,,,,,,,,,,,,,,product_e5ec287a-9fc8-e317-1976-c9291f765a11,true,Blechhauf'n|B2B|Brass_7stimmig|BH - OnAir,4f718e_6f5f028fecc147c5a388f4ab5a341bb6~mv2.jpg|4f718e_5fa3b9fb4d9844eca140c29dddaffd6e~mv2.jpg|4f718e_64ac5e8fc2794fd4ae37a8ef13526375~mv2.jpg|4f718e_3a52c283bc6a476887ee45bb492a8709~mv2.jpg,<p>Komp./Arr.: Bernhard Holl</p>,XeisWorks_Print@Home,Bohemy Bawarian,Bohemy Bawarian,Bohemy Bawarian,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,88,,
XW-4081,,9be31f71-e069-5b19-9d1a-c9001c6d43d0,WORK|jalapeno,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,da Blechhauf'n,Blech-7er,Noten,,,,Jalapeno,SCORE,physical,,,,,,,7-stimmig,7,PHYSICAL,Jalapeno [7-stimmig],Jalapeno [7st],JALAPENO_7ST,Komp./Arr.: Albert Wieder,SOURCE,WIX,Komp./Arr.: Albert Wieder,,,,,B2B,25.36,10.00,27.90,EUR,ERP_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,product_5c596cf5-bf14-4416-c09b-837659e8657a,true,Blechhauf'n|B2B|Brass_7stimmig|BH - OnAir,4f718e_adbe21eaf00e4d59a11080236551a799~mv2.jpg|4f718e_029c90ac15204e9d9d8c6a4e69af2000~mv2.jpg|4f718e_1da048c8760b4817b0a61b07c97b673c~mv2.jpg|4f718e_e751f4be663048f0a78e4c168c0d1ba8~mv2.jpg|4f718e_00ccf9fe81494facb65f92505eb8cf28~mv2.jpg,<p>Komp./Arr.: Albert Wieder</p>,Albert,Jalapeno,Jalapeño,Jalapeño,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,89,,
XW-4082,,591e755f-1c92-5f7f-a9d4-85a368f6a545,WORK|brandlalm boarischer,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,da Blechhauf'n,Blech-7er,Noten,,,,Brandlalm Boarischer,SCORE,physical,,,,,,,7-stimmig,7,PHYSICAL,Brandlalm Boarischer [7-stimmig],Brandlalm Boarischer [7st],BRANDLALM_BOARISCHER_7ST,"Komp.: Julia & Philipp Fellner
Arr.: Philipp Fellner",SOURCE,WIX,Arr.: Philipp Fellner,,,,,B2B,22.64,10.00,24.90,EUR,ERP_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,product_6e20eedd-8611-afa3-b96c-61b28fb9353f,true,Blechhauf'n|B2B|Brass_7stimmig|BH - WellDone,4f718e_58ec2f314e5340b1af9c39b9d1c56ee0~mv2.jpg|4f718e_5470494f4b64457f9ea75b7964c1e361~mv2.jpg|4f718e_bc76a57dd56744b09914090b52acbbe9~mv2.jpg|4f718e_0fbfa6af85314d439fa37622dc24e871~mv2.jpg,<p>Komp.: Julia &amp; Philipp Fellner</p><p>Arr.: Philipp Fellner</p>,Flip,Brandlalm Boarischer,Brandlalm Boarischer,Brandlalm Boarischer,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,90,,
